conversation_id,turn_index,tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2019598,1,2019597,AppleSupport,False,Sun Nov 05 00:23:00 +0000 2017,@573466 We'd definitely like to learn more about what's happening with your screen. DM us a few more details and we'll dive in. Thanks. https://t.co/GDrqU22YpT,,2019598
2019796,0,2019796,597287,True,Sat Nov 04 21:12:47 +0000 2017,@AppleSupport I changed my Apple ID today and now none of my messages are syncing across devices. Can anyone help?,2019795,
2019796,1,2019795,AppleSupport,False,Sun Nov 05 01:01:00 +0000 2017,@597287 We'd love to help. Can you tell us which devices and software versions you're using? Click here to hop in DM with us: https://t.co/GDrqU22YpT,,2019796
2019900,0,2019900,597316,True,Sat Nov 04 21:38:52 +0000 2017,I️t I I i it It I️ I️t,2019899,
2019900,1,2019899,597316,True,Sat Nov 04 21:39:10 +0000 2017,@AppleSupport help,2019898,2019900
2019900,2,2019898,AppleSupport,False,Sun Nov 05 01:36:00 +0000 2017,@597316 We’ve got your back. Check out the workaround in this article and DM us any questions you may have: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT,,2019899
2019914,0,2019914,597322,True,Sat Nov 04 21:50:59 +0000 2017,I’m just confused why @AppleSupport keep turning my I into this I️,2019913,
2019914,1,2019913,AppleSupport,False,Sun Nov 05 01:46:00 +0000 2017,@597322 We can help. Check out this link for a temporary workaround: https://t.co/xU1AGHStV6 DM us any other questions: https://t.co/GDrqU22YpT,,2019914
2020066,0,2020066,481738,True,Sat Nov 04 22:07:50 +0000 2017,@AppleSupport iOS 11.1 bug on iPhone 6: Reachability button on AssistiveTouch doesn’t work. https://t.co/AwC68SGikn,2020065,
2020066,1,2020065,AppleSupport,False,Sun Nov 05 02:15:52 +0000 2017,@481738 We're glad to get you pointed in the right direction! Please DM us and let us know any steps you've tried so far. https://t.co/GDrqU22YpT,,2020066
2020096,0,2020096,458607,True,Wed Oct 18 20:41:26 +0000 2017,Very annoying noise from the #MacBookPro15 2017 😟 definetly not expected from a USD 3500 laptop 🤦🏻‍♂️@AppleSupport you need to exchange it! https://t.co/O9gROr5yh6,2020095,
2020096,1,2020095,AppleSupport,False,Wed Oct 18 20:52:31 +0000 2017,@458607 Let's look into this. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,,2020096
2020178,0,2020178,597408,True,Sat Nov 04 23:00:27 +0000 2017,@AppleSupport what’s up with all this iOS 11.1 why do people see these boxes with question marks and a capital A when we type the letter I,2020177,
2020178,1,2020177,AppleSupport,False,Sun Nov 05 02:40:52 +0000 2017,@597408 We would like to offer some guidance with this. Please review: https://t.co/xXaXeeSRt9 DM us if you have any questions. https://t.co/GDrqU22YpT,,2020178
2020181,0,2020181,597409,True,Sat Nov 04 22:42:01 +0000 2017,@115858 @AppleSupport ever since I️ had that update to iOS11.1 my phone keeps lagging.,2020180,
2020181,1,2020180,597409,True,Sat Nov 04 22:42:34 +0000 2017,@115858 @AppleSupport Also it keeps doing that weird shit whenever I️ type I️,2020179,2020181
2020181,2,2020179,AppleSupport,False,Sun Nov 05 02:33:00 +0000 2017,"@597409 We're here to help. Please DM your device model, country, and iOS version. We'll pick up there with your support options. https://t.co/GDrqU22YpT",,2020180
2020250,0,2020250,597435,True,Sat Nov 04 22:59:40 +0000 2017,"Been drinking the @115858 juice for almost 10 years, but this update might lose my business #fixitjesus",2020249,
2020250,1,2020249,AppleSupport,False,Sun Nov 05 02:42:00 +0000 2017,@597435 We're here to help. Send us a DM with more details about what you are experiencing and we will check on available options. https://t.co/GDrqU22YpT,,2020250
2020274,0,2020274,597443,True,Sat Nov 04 23:17:30 +0000 2017,Why am I still seeing question mark boxes after I downloaded and installed iOS 11.1? @AppleSupport,2020273,
2020274,1,2020273,AppleSupport,False,Sun Nov 05 02:51:00 +0000 2017,@597443 Hey there. Check out this link to get this squared away: https://t.co/xXaXeeSRt9 Questions? Let us know. We got your back. https://t.co/GDrqU22YpT,,2020274
2020287,0,2020287,597448,True,Sat Nov 04 23:26:04 +0000 2017,I️ do not want to turn off autocorrect. I️ just want it fixed. 😭 @115858 wh-I️ !??,2020286,
2020287,1,2020286,AppleSupport,False,Sun Nov 05 02:55:28 +0000 2017,@597448 Hello. Please check these tips for your next steps: https://t.co/xXaXeeSRt9 Questions? Let us know. We're here for you. https://t.co/GDrqU22YpT,,2020287
2020291,0,2020291,597450,True,Sat Nov 04 23:24:25 +0000 2017,"@115858 need to fix the letter that comes after “H” in the alphabet, b/c every time we type that letter, A BOXED QUESTION MARK appears",2020290,
2020291,1,2020290,AppleSupport,False,Sun Nov 05 02:54:30 +0000 2017,@597450 Hello. Please check these tips for your next steps: https://t.co/uQeXsrrlXJ Questions? Let us know in DM. We're here for you. https://t.co/GDrqU22YpT,,2020291
2020302,0,2020302,597452,True,Sat Nov 04 23:08:39 +0000 2017,@115858 my phone has been frozen for over 3 hours now. why did your update break my phone,2020301,
2020302,1,2020301,AppleSupport,False,Sun Nov 05 02:48:24 +0000 2017,"@597452  We intend for updates to improve your experience. Send us a DM with the device model, and we'll take a look at your concerns. https://t.co/GDrqU22YpT",,2020302
2020331,0,2020331,597465,True,Sat Nov 04 23:58:37 +0000 2017,I've had an iPhone for 8 yrs &amp; never complained once but I'm seriously considering ditching @115858 due to the issues caused by iOS11.,2020330,
2020331,1,2020330,AppleSupport,False,Sun Nov 05 03:11:57 +0000 2017,@597465 We'd love to help with any issues you're experiencing &amp; turn this around for you. Please let us know in DM what's going on. https://t.co/GDrqU22YpT,,2020331
2020495,0,2020495,597526,True,Sun Nov 05 00:06:03 +0000 2017,"@115858 
I️ 
^this annoying as shit",2020494,
2020495,1,2020494,AppleSupport,False,Sun Nov 05 03:18:24 +0000 2017,"@597526 We can assist you. Check out our article for workaround steps, and DM us if this continues: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT",,2020495
2020625,0,2020625,449782,True,Sun Nov 05 00:38:33 +0000 2017,@AppleSupport every 2 weeks I have to deal with 10 machine reached issue where I can’t even play Apple Music subscription on my iPhone. Help,2020624,
2020625,1,2020624,AppleSupport,False,Sun Nov 05 03:31:28 +0000 2017,@449782 We'd love to help and make sure you enjoy your music. Can you provide us with more details on the issue?  Reach us via DM. https://t.co/GDrqU22YpT,,2020625
2020638,0,2020638,597572,True,Sun Nov 05 00:31:54 +0000 2017,@115858 this recent update has ruined my phone so badly that i may never buy another apple product again,2020637,
2020638,1,2020637,AppleSupport,False,Sun Nov 05 03:30:00 +0000 2017,@597572 We'd like to help. Could you please DM us with what issues you're having with your iPhone so we can take a look? https://t.co/GDrqU22YpT,,2020638
2020650,0,2020650,597577,True,Sun Nov 05 01:01:12 +0000 2017,"@AppleSupport fix your fucking I️ button, it’s driving everyone nuts",2020649,
2020650,1,2020649,AppleSupport,False,Sun Nov 05 03:40:28 +0000 2017,"@597577 We can help you. Check out our article for workaround steps, and DM us if this continues: https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT",,2020650
2020667,0,2020667,466561,True,Sun Nov 05 00:54:18 +0000 2017,Can y’all give us an update on this stupid question mark crap that y’all are incapable of fixing? But I should pay $900 @115858 I️,2020666,
2020667,1,2020666,AppleSupport,False,Sun Nov 05 03:39:00 +0000 2017,@466561 We're here to help. Take a look at this article for assistance with this issue. https://t.co/xU1AGHStV6 DM any questions. https://t.co/GDrqU22YpT,,2020667
2020673,0,2020673,597585,True,Sun Nov 05 01:05:45 +0000 2017,@AppleSupport yo what’s up with I️,2020672,
2020673,1,2020672,AppleSupport,False,Sun Nov 05 03:44:33 +0000 2017,"@597585 Our website here should help you with that: https://t.co/xU1AGHStV6 Check it out, and DM us if you have any questions. https://t.co/GDrqU22YpT",,2020673
2020679,0,2020679,298136,True,Sun Nov 05 00:34:17 +0000 2017,@115858 when can we expect a solution to this bug? Can’t use autocorrect. Assumed that by v11.1 you would’ve fixed. https://t.co/yL6XKu2iHX,2020678,
2020679,1,2020678,AppleSupport,False,Sun Nov 05 03:29:55 +0000 2017,@298136 Can you tell us what happens when you try to use autocorrect? Does this occur in specific apps? Let us know in DM. https://t.co/GDrqU22YpT,,2020679
2020771,0,2020771,597615,True,Sun Nov 05 23:23:46 +0000 2017,"Does anyone else’s iPhone decide for you that you want to type I.T instead of it EVERY TIME because same, help me please 🙏🏼@AppleSupport",2020770,
2020771,1,2020770,AppleSupport,False,Mon Nov 06 01:00:29 +0000 2017,@597615 Please shoot us a DM with the iOS version from Settings&gt;General&gt;About. We can start working together on the issue there. https://t.co/GDrqU22YpT,,2020771
2020868,0,2020868,597643,True,Thu Nov 02 14:28:03 +0000 2017,watchOS4.1 @AppleSupport new and yet sending off for repairs #watchOS4 atleast worked #watchos4.1 this happened no replacement #warrenty??? https://t.co/HDIa3lsy9H,2020867,
2020868,1,2020867,597644,True,Sun Nov 05 06:28:45 +0000 2017,"@597643 @AppleSupport Same problem! I had to reset it ten times, finally got it to turn back on 😪",2020866,2020868
2020868,2,2020866,597643,True,Sun Nov 05 23:42:45 +0000 2017,@597644 @AppleSupport Mine is still the same after reset...,2020865,2020867
2020868,3,2020865,AppleSupport,False,Mon Nov 06 01:26:00 +0000 2017,"@597643 We're here for you. Let's look into this further together, in DM. Let us know which country/region you're located in: https://t.co/GDrqU22YpT",,2020866
2020909,0,2020909,597660,True,Sun Nov 05 23:57:28 +0000 2017,@AppleSupport I️ 👈🏽 y’all gone fix this?,2020908,
2020909,1,2020908,AppleSupport,False,Mon Nov 06 01:36:00 +0000 2017,@597660 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2020909
2020917,0,2020917,597663,True,Mon Nov 06 00:06:13 +0000 2017,@AppleSupport @115858 Why are we having this issue with using “I” and it showing up as a ?,2020916,
2020917,1,2020916,AppleSupport,False,Mon Nov 06 01:40:33 +0000 2017,@597663 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2020917
2021017,0,2021017,535805,True,Mon Nov 06 00:08:12 +0000 2017,@AppleSupport I've bought like 3 different chargers and my phone keeps saying it isn't compatabile and it isnt charging help,2021016,
2021017,1,2021016,AppleSupport,False,Mon Nov 06 01:49:26 +0000 2017,@535805 Thanks for reaching out. The steps in this article may help https://t.co/uqxquyfdn0 please DM us if the issue continues. https://t.co/GDrqU22YpT,,2021017
2021191,0,2021191,597747,True,Mon Nov 06 00:36:16 +0000 2017,@115858 when are you planning to fix the weird letter “I” bug? As fun as it is having all my I’s turn into I️ ... I liked the simpler times,2021190,
2021191,1,2021190,AppleSupport,False,Mon Nov 06 02:15:00 +0000 2017,@597747 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2021191
2021281,0,2021281,597770,True,Mon Nov 06 01:30:38 +0000 2017,how my iphone 6 decides to randomly stop working @AppleSupport,2021280,
2021281,1,2021280,AppleSupport,False,Mon Nov 06 02:58:00 +0000 2017,"@597770 We'd love to help. If the iPhone will not switch on, we can help look into service options for your region. DM us your location. https://t.co/GDrqU22YpT",,2021281
2021322,0,2021322,597787,True,Mon Nov 06 01:24:13 +0000 2017,@AppleSupport  @115858 https://t.co/CpXHSucpRg,2021321,
2021322,1,2021321,AppleSupport,False,Mon Nov 06 02:51:00 +0000 2017,@597787 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2021322
2021360,0,2021360,597802,True,Mon Nov 06 01:42:48 +0000 2017,This whole “I” situation is mad annoying! @115858 fix it!!!,2021359,
2021360,1,2021359,AppleSupport,False,Mon Nov 06 03:13:28 +0000 2017,@597802 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help. https://t.co/GDrqU22YpT,,2021360
2021405,0,2021405,597819,True,Mon Nov 06 01:34:52 +0000 2017,@AppleSupport I️ am getting fed up with you changing my I️’s!! What’s up with that lol,"2021404,2021406",
2021405,1,2021404,AppleSupport,False,Mon Nov 06 03:03:31 +0000 2017,@597819 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2021405
2021549,0,2021549,597864,True,Mon Nov 06 02:08:05 +0000 2017,Omfg @AppleSupport or somebody fix this box shit before I️ start spazzing man https://t.co/Q9RrdGmEMq,2021548,
2021549,1,2021548,AppleSupport,False,Mon Nov 06 03:44:26 +0000 2017,@597864 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2021549
2021754,0,2021754,597927,True,Mon Nov 06 02:22:29 +0000 2017,@115858 @applesupport why is the hotspot turning itself on? why is the celluar data turning itself off? WTF is going on w/ios? UGH ;(,2021753,
2021754,1,2021753,AppleSupport,False,Mon Nov 06 04:11:28 +0000 2017,@597927 We'd like to look into this with you. DM us which iOS version you're currently running and we'll continue there. https://t.co/GDrqU22YpT,,2021754
2021764,0,2021764,597933,True,Mon Nov 06 02:21:45 +0000 2017,"@AppleSupport iOS 11, when the phone is locked, screen is off, an upward motion of the gyro turns the screen on. Is this configurable?",2021763,
2021764,1,2021763,AppleSupport,False,Mon Nov 06 04:00:32 +0000 2017,@597933 It sure is. You can learn more about the Raise to Wake feature here: https://t.co/E5rXv2xyuq Questions? DM us. https://t.co/GDrqU22YpT,,2021764
2021812,0,2021812,597947,True,Mon Nov 06 02:39:17 +0000 2017,Why the HELL does @115858 keep changing i to I️?????? 😡 making me real angry over here!,2021811,
2021812,1,2021811,AppleSupport,False,Mon Nov 06 04:20:41 +0000 2017,@597947 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,,2021812
2021897,0,2021897,597971,True,Mon Nov 06 03:12:54 +0000 2017,@AppleSupport my phone 📱 won’t properly type the letter after H in the alphabet. Please assist! 😳😬😨,2021896,
2021897,1,2021896,AppleSupport,False,Mon Nov 06 05:12:26 +0000 2017,@597971 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXefaskH https://t.co/GDrqU2kzhr,,2021897
2021943,0,2021943,597985,True,Mon Nov 06 03:03:12 +0000 2017,"Hi there @115858 ,

I need u all to release a update to fix all glitches &amp; bugs pronto. My phone is acting CRAZY. 

-a concerned iphone user",2021942,
2021943,1,2021942,AppleSupport,False,Mon Nov 06 05:00:01 +0000 2017,@597985 Let's look into this for you. Send us a DM with details about what you are experiencing and we can check on available options. https://t.co/GDrqU22YpT,,2021943
2021956,0,2021956,597990,True,Mon Nov 06 03:16:24 +0000 2017,"@AppleSupport When Apple Watch Series 3 disconnects from Bluetooth to LTE, and there are no WiFi networks, how long should it take?",2021955,
2021956,1,2021955,AppleSupport,False,Mon Nov 06 05:16:50 +0000 2017,"@597990 If you have a concern over the connection speed, we'll be happy to investigate it further. Meet us in DM to discuss. https://t.co/GDrqU22YpT",,2021956
2021975,0,2021975,597998,True,Mon Nov 06 03:14:32 +0000 2017,@AppleSupport My phone refuses to update because it doesn't have enough iCloud storage. Help?,2021974,
2021975,1,2021974,AppleSupport,False,Mon Nov 06 05:17:30 +0000 2017,@597998 We're happy to help! Meet us in DM with your location so we can determine the best options for you. See you there! https://t.co/GDrqU22YpT,,2021975
